ean_hotel_id,name,address1,city,state_province,postal_code,latitude,longitude,star_rating,high_rate,low_rate
328329,Sands Motel Niagara Falls,9393 Niagara Falls Blvd,Niagara Falls,NY,14304,43.09452,-78.95548,1.5,50.35,40.35
548235,Red Maple Inn By The Falls,200 Rainbow Blvd,Niagara Falls,NY,14303,43.08404,-79.05994,2,70,60
492766,Rodeway Inn Niagara Falls,492 Main St,Niagara Falls,NY,14301,43.09087,-79.06081,2,80.45,79.45
529540,Wingate By Wyndham Niagara Falls,333 Rainbow Blvd,Niagara Falls,NY,14303,43.08348,-79.05783,3,300.19,86.18
567607,La Quinta Inn & Suites Niagara Falls,6225 Niagara Falls Blvd,Niagara Falls,NY,14304,43.08981,-78.99293,2.5,89.99,88.99
217390,DoubleTree by Hilton Hotel Niagara Falls New York,401 Buffalo Ave,Niagara Falls,NY,14303,43.08233,-79.05653,3.5,129.1,71.1
685047,Microtel Inn & Suites by Wyndham Niagara Falls,7726 Niagara Falls Blvd,Niagara Falls,NY,14304,43.08913,-78.97518,2.5,0,0
411039,The Alpine Lodge,264 Main Street,North Creek,NY,12853,43.70001,-73.98658,3,395.36,159.36
264545,Holiday Inn Express Syracuse Airport,5418 S Bay Road,North Syracuse,NY,13212,43.11671,-76.14327,2.5,150.35,113.35
210030,Best Western Syracuse Airport Inn,900 Colonel Eileen Collins Boulevard,North Syracuse,NY,13212,43.11365,-76.11767,2.5,140.31,104.49
153587,Comfort Inn & Suites Airport,6701 Buckley Rd,North Syracuse,NY,13212,43.0962,-76.16911,3,150.36,110.36
218068,Candlewood Suites - Syracuse Airport,5414 South Bay Road Town of Salina,North Syracuse,NY,13212,43.11671,-76.14328,2.5,125.41,85.41
232432,Econo Lodge & Suites,5396 S Bay Rd,North Syracuse,NY,13212,43.11426,-76.14434,1.5,80.47,68.47
179065,Red Carpet Inn North Syracuse,2914 Brewerton Rd,North Syracuse,NY,13212,43.10833,-76.14562,2,50.0128,42.7548
204850,Super 8 Norwich,6067 State Highway 12,Norwich,NY,13815,42.54695,-75.52515,2,92.3126,42.1411
108801,Howard Johnson Hotel Norwich,75 N Broad St,Norwich,NY,13815,42.53409,-75.52398,2,125.49,59.49
201376,Super 8 Nyack NY,47 Route 59,Nyack,NY,10960,41.09438,-73.93579,2,99.14,75.81
179885,West Gate Inn Nyack,26 Route 59,Nyack,NY,10960,41.09342,-73.9301,3,169.99,89.99
543603,Time Nyack,400 High Avenue,Nyack,NY,10960,41.09459,-73.92995,4,249,129
109732,Quality Inn Gran-View,6765 State Highway 37,Ogdensburg,NY,13669,44.66464,-75.5389,2.5,135.0077,115.0066
139544,Holiday Inn Express Olean,101 Main St,Olean,NY,14760,42.08702,-78.42991,2.5,129.4,110.4
222131,Microtel Inn & Suites by Wyndham Olean/Allegany,3234 Nys Route 417,Olean,NY,14760,42.07972,-78.47757,2,100.41,68.41
223432,Best Western Plus University Inn,3051 W State Street Olean,Olean,NY,14760,42.07681,-78.46664,2.5,125.42,102.42
105737,Fairfield Inn & Suites by Marriott Olean,3270 Route 417,Olean,NY,14760,42.08066,-78.47902,2.5,129.39,124.39
439971,The Alpine Homestead Bed & Breakfast,1314 County Route 29,Olmstedville,NY,12857,43.77172,-73.92332,3.5,125.17,100.17
201380,Super 8 Oneida Verona,215 Genesee Street,Oneida,NY,13421-2701,43.07879,-75.65346,2,122.35,76.49
427240,Courtyard Oneonta,116 Courtyard Dr,Oneonta,NY,13820,42.44635,-75.05011,3,149.44,101.44
212094,Clarion Hotel Oneonta,55 Market St,Oneonta,NY,13820,42.45271,-75.06115,3,154.43,130.43
221575,Hampton Inn Oneonta,225 River St,Oneonta,NY,13820,42.4442,-75.08639,2.5,184.4,107.4
107964,Holiday Inn Oneonta-Cooperstown Area,5206 State Highway 23,Oneonta,NY,13820,42.44774,-75.02711,3,109.15,84.15
204849,Super 8 Oneonta/Cooperstown,4973 St Hwy 23,Oneonta,NY,13820-9802,42.44812,-75.04848,2,86.17,65
354063,Budget Inn Ontario,440 State Route 104,Ontario City,NY,14519,43.22541,-77.35749,2,73.15,70.49
443488,Residence Inn Orangeburg,3 Stevens Way,Orangeburg,NY,10962,41.04078,-73.94893,3,189.1655,139.1244
107959,Holiday Inn Orangeburg-Rockland/Bergen Co,329 Route 303,Orangeburg,NY,10962,41.04568,-73.94524,3,179.43,114.43
110738,"Motel 6 Oriskany, NY",5920 Airport Rd,Oriskany,NY,13424,43.14862,-75.37858,2,52.9923,51.9923
495561,Best Western Plus Captain's Quarters,26 E 1st Street,Oswego,NY,13126,43.4588,-76.50872,2.5,211.47,154.47
121547,Knights Inn Oswego East,101 State Route 104,Oswego,NY,13126,43.46057,-76.49085,2,70.2783,60.2373
256888,Knights Inn Oswego,309 W Seneca St,Oswego,NY,13126,43.45156,-76.53242,2,80.43,60.43
575913,Holiday Inn Express & Suites Oswego,140 E 13th St,Oswego,NY,13126,43.46124,-76.49032,2.5,199.39,179.39
625741,Quality Inn & Suites Riverfront,70 E 1st St,Oswego,NY,13126,43.45977,-76.50893,2.5,164,123.2
535075,K and G Lodge,1917 County Route 1,Oswego,NY,13126,43.48644,-76.4479,2.5,131.16,130.16
117049,Holiday Inn Express Owego,20 Hickory Park Rd,Owego,NY,13827,42.09587,-76.23181,2.5,124.45,103.45
249498,Hampton Inn Owego,1030 State Route 17c,Owego,NY,13827,42.09826,-76.23453,2.5,149.42,129.42
600057,Red Roof Inn & Suites Owego,1100 State Route 17C,Owego,NY,13827,42.09586,-76.23251,2,105.42,65.42
322856,Comfort Inn & Suites JFK Airport,137-30 Redding Street,Ozone Park,NY,11417,40.67182,-73.84401,2,139.43,129.43
433061,Days Inn & Suites Ozone Park/JFK Airport,137-08 Redding Street,Ozone Park,NY,11417,40.67212,-73.84391,2,180.9324,179.9324
107930,Ramada Painted Post Corning,304 S Hamilton St,Painted Post,NY,14870,42.14773,-77.10869,3,84.49,76.49
120103,Holiday Inn Express Painted Post-Corning Area,9775 Victory Highway,Painted Post,NY,14870,42.17199,-77.10649,2.5,139.41,116.41
210498,Americas Best Value Inn,196 South Hamilton St.,Painted Post,NY,14870,42.15398,-77.10207,2,81.45,80.45
169335,Econo Lodge Painted Post - Corning,200 Robert Dann Blvd,Painted Post,NY,14870,42.15483,-77.10919,2,130.38,125.38
457367,Hampton Inn Corning/Painted Post,248 Town Center Rd,Painted Post,NY,14870,42.14869,-77.10741,2.5,149.38,125.38
591588,Corning Inn,255 South Hamilton Street,Painted Post,NY,14870,42.15065,-77.10651,2.5,55.08,49.49
233586,Knights Inn Palatine Bridge,93 East Grand Street,Palatine Bridge,NY,13428,42.90978,-74.56135,1.5,89.2477,79.2192
197725,HNA Palisades Premiere Conference Center,334 Route 9W,Palisades,NY,10964,41.01902,-73.92067,3.5,140.18,139.18
118417,Hilton Pearl River,500 Veterans Memorial Dr,Pearl River,NY,10965,41.04783,-74.00395,3.5,130.31,129.31
440279,Holiday Inn Express Hotel & Suites Peekskill - Hudson Valley,2 John Walsh Boulevard,Peekskill,NY,10566,41.27783,-73.93914,2.5,234.44,162.44
219456,Inn on the Hudson,634 Main Street,Peekskill,NY,10566,41.29038,-73.9262,2,159,139
236682,Best Western Plus Vineyard Inn & Suites,142 Lake St,Penn Yan,NY,14527,42.65718,-77.05478,2.5,179.41,89.41
403753,Finger Lakes Bed and Breakfast,128 South Avenue,Penn Yan,NY,14527,42.65525,-77.05082,3,140.36,139.36
543629,Microtel Inn & Suites Penn Yan Finger Lakes Region,124 Elm St,Penn Yan,NY,14527,42.66074,-77.05495,3,95.47,75.47
616082,Hampton Inn by Hilton Penn Yan,110 Mace Street,Penn Yan,NY,14527,42.65166,-77.06232,2.5,210.0108,105.0061
257876,The Yorkshire Inn,1135 Rte 96,Phelps,NY,14532,42.95093,-77.03195,3,119.35,99.35
659694,Summer House Guest House,123 Birch Creek Road,Pine Hill,NY,12465,42.14219,-74.48773,3,165.23,125.24
420800,Cider Mill Inn Bed and Breakfast,207 Glenwood Road,Pine Island,NY,10969,41.27091,-74.47657,3.5,220.4,140.4
139896,Hilton Garden Inn Rochester Pittsford,800 Pittsford Victor Rd,Pittsford,NY,14534,43.05823,-77.47351,3,224.44,112.44
132442,The Del Monte Lodge Renaissance Rochester Hotel & Spa,41 N Main St,Pittsford,NY,14534,43.09365,-77.51426,4,269.49,203.49
273368,Hilton Garden Inn Melville,1575 Round Swamp Rd,Plainview,NY,11803,40.78246,-73.44521,3,139.23,125.24
224957,Homewood Suites Melville,1585 Round Swamp Rd,Plainview,NY,11803,40.78257,-73.4452,3,130,129
107965,Holiday Inn Plainview,215 Sunnyside Blvd,Plainview,NY,11803,40.79629,-73.46755,3,191.33,105.33
142016,Four Points by Sheraton Plainview Long Island,333 S Service Rd,Plainview,NY,11803,40.78503,-73.44557,3,229.35,99.35
120559,Residence Inn Plainview Long Island,9 Gerhard Rd,Plainview,NY,11803,40.77351,-73.47743,3,254.209,220.181
175627,Best Western Plus Plattsburgh,446 Route 3,Plattsburgh,NY,12901,44.69754,-73.49333,3,230.0017,98.9951
206779,La Quinta Inn & Suites Plattsburgh,16 Plaza Blvd,Plattsburgh,NY,12901,44.70244,-73.4965,2.5,120.39,95.39
116875,Days Inn & Suites Plattsburgh,8 Everleth Drive,Plattsburgh,NY,12901,44.69591,-73.49929,2,134.8929,74.952
118567,Comfort Inn And Suites,411 Rt. 3,Plattsburgh,NY,12901,44.69685,-73.48801,2.5,159.0083,119.0063
118436,Econo Lodge Inn And Suites,528 Route 3,Plattsburgh,NY,12901,44.69616,-73.50021,2,125,90
149431,Holiday Inn Plattsburgh - Adirondack Area,412 State Route 3,Plattsburgh,NY,12901,44.69686,-73.48759,3,150.45,108.45
224874,Microtel Inn & Suites by Wyndham Plattsburgh,554 State Route 3,Plattsburgh,NY,12901,44.69604,-73.5022,2,94.1,64.09
333439,Hampton Inn & Suites Plattsburgh,586 State Route 3,Plattsburgh,NY,12901,44.706,-73.54645,2.5,159.33,118.33
171282,Americas Best Value Inn,19 Booth Drive,Plattsburgh,NY,12901,44.69771,-73.49824,1.5,200.34,100.14
201374,Super 8 Plattsburgh,7129 Route 9,Plattsburgh,NY,12901,44.72516,-73.43684,2,79.49,55.49
574086,Fairfield Inn & Suites Plattsburgh,579 Route 3,Plattsburgh,NY,12901,44.69587,-73.50438,2.5,129.43,119.43
198540,Danfords Hotel and Marina,25 E Broadway,Port Jefferson,NY,11777,40.94775,-73.06842,3.5,160.0083,159.0083
235930,Americas Best Value Inn - Port Jefferson Station/Long Island,1371 ROUTE 112,Port Jefferson Station,NY,11776-3075,40.91659,-73.03542,2,110.47,100.47
120042,Days Inn Port Jervis,2247 Greenville Tpke,Port Jervis,NY,12771,41.35609,-74.66101,2,76.3,75.3
653102,Knickerbocker Yacht Hotel,433 Main St,Port Washington,NY,11050,40.82894,-73.70264,4,196.17,186.17
428107,The Clarkson Inn,1 Main St,Potsdam,NY,13676,44.66864,-74.98634,3.5,165,155
479871,Hampton Inn Potsdam,169 Market Street,Potsdam,NY,13676,44.68268,-74.98697,2.5,169.37,134.37
126553,Days Inn Poughkeepsie,536 Haight Ave,Poughkeepsie,NY,12603,41.69494,-73.89733,2,129.17,87.2
119064,Courtyard by Marriott Poughkeepsie,2641 South Rd,Poughkeepsie,NY,12601,41.66991,-73.9294,3,139.49,101.49
152242,Holiday Inn Express Poughkeepsie,2750 South Road,Poughkeepsie,NY,12601,41.67661,-73.92831,2.5,306,227
127531,Poughkeepsie Inn,2625 South Road,Poughkeepsie,NY,12601,41.6673,-73.92977,2,73.49,72.49
251498,Best Western Plus The Inn & Suites At The Falls,50 Red Oaks Mill Rd,Poughkeepsie,NY,12603,41.65462,-73.87083,2.5,219.99,170.99
313757,Mercury Grand Hotel,2170 South Road,Poughkeepsie,NY,12601,41.63856,-73.91917,3,179.5657,89.7828
267296,Hampton Inn & Suites Poughkeepsie,2361 South Rd,Poughkeepsie,NY,12601,41.6493,-73.92682,2.5,139,119
222606,Residence Inn by Marriott Poughkeepsie,2525 South Rd,Poughkeepsie,NY,12601,41.66246,-73.9302,3,230.37,229.37
261546,Red Roof Inn PLUS+ Poughkeepsie,"2349 South Rd, Route 9",Poughkeepsie,NY,12601,41.64864,-73.92628,2.5,193.06,106.06
411200,Port Lodge Motel Pulaski,7351 State Route 3,Pulaski,NY,13142,43.56214,-76.18818,2,47.33,46.33
258252,Knights Inn Pulaski,3723-3724 State Route 13,Pulaski,NY,13142,43.55406,-76.11128,2,90.22,59.99
201373,Super 8 Pulaski,3800 State Route 13,Pulaski,NY,13142,43.5572,-76.11703,2,105.42,64.42
229581,Bavarian Manor Country Inn,866 Mountain Avenue,Purling,NY,12470,42.2849,-74.02475,2.5,205.43,125.43
251934,Howard Johnson Inn Queens,220 - 16 Jamaica Avenue,Queens Village,NY,11428,40.71913,-73.73391,2,179.1,118.21
244863,Country Inn & Suites By Carlson,1130 Route 9,Queensbury,NY,12804,43.34828,-73.69019,3,259.18,199.18
193159,Sleep Inn & Suites,906 State Route 9,Queensbury,NY,12804,43.33605,-73.67895,2.5,103.71,76.5
245729,Six Flags Great Escape Lodge & Indoor Waterpark,89 Six Flags Dr,Queensbury,NY,12804,43.35182,-73.69756,3.5,300.19,220.14
245512,Quality Inn Glens Falls,547 Aviation Rd,Queensbury,NY,12804,43.32992,-73.67972,2.5,81.37,80.37
219490,"Super 8 Queensbury, Glens Falls",191 Corinth Road,Queensbury,NY,12804,43.29735,-73.68069,2,54.4,46.4
127538,Econo Lodge,543 Aviation Rd,Queensbury,NY,12804,43.32994,-73.67979,2,84.4,64.4
251452,Red Roof Inn Glens Falls Lake George,931 US Route 9,Queensbury,NY,12804,43.33809,-73.67998,2,84.995,74.9945
194911,Days Inn Queensbury / Lake George,24 Big Boom Rd,Queensbury,NY,12804-7859,43.29671,-73.67786,2,84.99,68.46
124592,Ramada Queensbury/Lake George,1 Abbey Ln,Queensbury,NY,12804,43.32658,-73.68342,2,98.1,94.51
554037,Duck Lake Campground,RD 3 Duck Lake Road,Red Creek,NY,13143,43.15113,-76.69378,2,61.11,60.11
264830,The Red Hook Country Inn,7460 S. Broadway,Red Hook,NY,12571,41.99393,-73.87661,3.5,475.46,259.46
594587,Wyndham Garden LaGuardia South,61-18 93rd St,Rego Park,NY,11374,40.73206,-73.86668,3.5,247.07,237.07
135154,Capital Inn & Suites,110 Columbia Turnpike,Rensselaer,NY,12144,42.62315,-73.73852,2,91.37,90.37
194126,Holiday Inn Express Hotel & Suites East Greenbush,8 Empire Dr,Rensselaer,NY,12144,42.63324,-73.70216,2.5,139.34,108.34
459177,The Lake House Townhouses,10 Gould Ave,Richfield Springs,NY,13439,42.85513,-74.98494,2.5,135.0077,85.0051
264338,Holiday Inn Express Hotel & Suites Long Island-East End,1707 Old Country Rd,Riverhead,NY,11901,40.92435,-72.70212,2.5,145.34,104.34
375494,Hyatt Place Long Island East End,451 East Main Street,Riverhead,NY,11901,40.91883,-72.65624,3,139,113.05
347172,Hotel Indigo East End,1830 W Main St,Riverhead,NY,11901,40.91859,-72.72112,3.5,190.41,170.41
267432,Hilton Garden Inn Riverhead,2038 Old Country Rd,Riverhead,NY,11901,40.92247,-72.71548,3,130.38,129.38
224244,Budget Host East End Hotel in Riverhead,30 Lake Avenue,Riverhead,NY,11901,40.91342,-72.66314,2,99,89.1
671443,Greenview Inn Riverhead,1433 W Main St,Riverhead,NY,11901,40.91649,-72.69952,2,91.3851,82.2441
128320,The East Avenue Inn & Suites,384 East Avenue,Rochester,NY,14607,43.1549,-77.59383,2.5,169.32,129.32
216168,Country Inn & Suites Rochester-Pittsford-Brighton,2835 Monroe Avenue,Rochester,NY,14618,43.11092,-77.54756,3,109.41,93.41
354134,"Homewood Suites by Hilton Rochester/Greece, NY",400 Center Place Dr,Rochester,NY,14615,43.20838,-77.67168,3,129.45,110.45
429005,Hampton Inn & Suites Rochester/Henrietta,280 Clay Rd,Rochester,NY,14623,43.08597,-77.61787,2.5,139.32,101.32
387410,Microtel Inn & Suites by Wyndham Chili/Rochester Airport,3258 Chili Ave,Rochester,NY,14624,43.10359,-77.75331,2,109.46,59.46
129284,Comfort Inn Rochester - Greece,1501 Ridge Rd W,Rochester,NY,14615,43.20538,-77.66757,2.5,114.39,85.39
138895,Radisson Hotel Rochester Riverside,120 East Main Street,Rochester,NY,14604,43.15657,-77.6093,3.5,159.33,109.33
312953,Hampton Inn Rochester Irondequoit,1323 E Ridge Rd,Rochester,NY,14621,43.19804,-77.5821,2.5,189.37,107.37
107482,DoubleTree by Hilton Rochester,1111 Jefferson Rd,Rochester,NY,14623,43.08714,-77.60648,3.5,169.42,160.42
153588,Comfort Suites,2085 Hylan Dr,Rochester,NY,14623,43.07218,-77.62552,2.5,129.38,119.38
115224,The Strathallan- a DoubleTree by Hilton,550 East Ave,Rochester,NY,14607,43.15391,-77.58969,3,215.14,214.14
129314,Hyatt Regency Rochester,125 East Main Street,Rochester,NY,14604,43.15672,-77.60853,3.5,224.1843,149.1227
138572,Best Western Rochester Marketplace Inn,940 Jefferson Rd,Rochester,NY,14623,43.0873,-77.61196,2.5,80.46,68.46
272948,Comfort Inn Rochester Monroe Avenue,2729 Monroe Ave,Rochester,NY,14618,43.11155,-77.54844,2.5,110.49,109.49
117638,Hampton Inn Rochester - North,500 Center Place Dr,Rochester,NY,14615,43.20952,-77.67143,2.5,139.46,113.46
130240,Extended Stay America - Rochester - Greece,600 Center Place Dr,Rochester,NY,14615,43.21039,-77.6716,2.5,90.44,81.44
138192,Fairfield Inn & Suites by Marriott Rochester West/Greece,400 Paddy Creek Cir,Rochester,NY,14615,43.20428,-77.67308,3,130.41,129.41
130524,Extended Stay America - Rochester - Henrietta,700 Commons Way,Rochester,NY,14623,43.08708,-77.60141,2.5,81.45,80.45
169910,Homewood Suites Rochester Henrietta,2095 Hylan Dr,Rochester,NY,14623,43.07195,-77.62563,3,179.4,118.4
106426,Rochester Airport Marriott,1890 Ridge Rd W,Rochester,NY,14615,43.20801,-77.67819,3.5,204.32,161.32
131416,Holiday Inn Express Rochester - Greece,1635 W Ridge Road,Rochester,NY,14615,43.20591,-77.671,2.5,110.3,109.3
116619,Residence Inn by Marriott Rochester Henrietta,1300 Jefferson Rd,Rochester,NY,14623,43.08713,-77.59555,3,219.45,135.45
226958,A B&B at the Edward Harris House Inn,35 Argyle Street,Rochester,NY,14607,43.14963,-77.57425,3,189.1556,179.1474
203309,Holiday Inn Express Rochester NE- Irondequoit,2200 Goodman St N,Rochester,NY,14609,43.19673,-77.57684,2.5,128.9178,98.9369
203898,Inn on Broadway,26 Broadway,Rochester,NY,14607,43.15637,-77.60016,3.5,259.3,179.3
148867,Holiday Inn Rochester Downtown,70 State St,Rochester,NY,14614,43.15689,-77.61358,3.5,264.41,124.41
141982,Residence Inn by Marriott West Rochester,500 Paddy Creek Cir,Rochester,NY,14615,43.20505,-77.67328,3,290.46,289.46
108445,Courtyard by Marriott Rochester East/Penfield,1000 Linden Park,Rochester,NY,14625,43.12531,-77.49861,3,149.48,118.48
313750,Towpath Motel,2323 Monroe Avenue,Rochester,NY,14618,43.12001,-77.55753,2,69.32,62.5
447686,"Home2 Suites by Hilton Rochester Henrietta, NY",999 Jefferson Road,Rochester,NY,14623,43.0871,-77.61155,2.5,99.45,89.45
116885,Holiday Inn Express Rochester - University Area,717 E Henrietta Rd,Rochester,NY,14623,43.10678,-77.61744,2.5,129.4,93.4
131410,"Country Inn & Suites, Rochester Airport-University Area",797 E. Henrietta Rd,Rochester,NY,14623,43.10499,-77.61576,3,159.45,95.45
140588,Holiday Inn Hotel & Suites Rochester - Marketplace,800 Jefferson Rd,Rochester,NY,14623,43.08711,-77.63184,3,160.33,159.33
120928,Courtyard by Marriott Rochester Brighton,33 Corporate Woods,Rochester,NY,14623,43.10676,-77.61891,3,249.48,224.48
274680,Staybridge Suites Rochester University,1000 Genesee St,Rochester,NY,14611,43.13036,-77.63633,3,313.99,144.99
107970,Lexington Hotel Rochester Airport,911 Brooks Ave,Rochester,NY,14624,43.13088,-77.65909,3,99.31,79.16
109893,Best Western The Inn At Rochester Airport,395 Buell Road,Rochester,NY,14624,43.13098,-77.66585,2.5,110.37,76.49
161302,Quality Inn Rochester Airport,1273 Chili Ave,Rochester,NY,14624,43.13926,-77.66873,2.5,60.3179,59.3179
121862,Fairfield Inn Marriott Rochester Airport,1200 Brooks Ave,Rochester,NY,14624,43.1308,-77.66885,2.5,110.31,109.31
121492,Radisson Hotel Rochester Airport,175 Jefferson Road,Rochester,NY,14623,43.09262,-77.6646,3,129.45,103.45
486336,Hilton Garden Inn Rochester University,30 Celebration Drive,Rochester,NY,14620,43.12321,-77.6197,3,219.46,144.46
458737,Motel 6 Rochester Airport,155 Buell Rd,Rochester,NY,14624,43.13644,-77.66595,2,54.32,53.99
471903,Econo Lodge,3990 W Henrietta Road,Rochester,NY,14623,43.07268,-77.64454,2,60.35,50.35
467905,Hilton Garden Inn Rochester Downtown,155 E Main St,Rochester,NY,14604,43.1568,-77.60801,3,179.37,118.37
655236,Hampton Inn by Hilton Rochester Penfield,950 Panorama Trail South,Rochester,NY,14526,43.12417,-77.48757,2.5,0,0
201109,Ramada Rock Hill at Sullivan Center,283 Rock Hill Drive,Rock Hill,NY,12775,41.62252,-74.59016,3,160.37,130.37
629007,Windsong Retreat Bed & Breakfast,78 Katrina Falls Road,Rock Hill,NY,12775,41.62259,-74.60281,3,160.45,159.45
107947,Best Western Mill River Manor,173 Sunrise Hwy,Rockville Centre,NY,11570,40.65752,-73.64894,2.5,209,156.76
238377,Ramada Rockville Centre,1000 Sunrise Hwy,Rockville Centre,NY,11570,40.65669,-73.62403,2.5,195,131.75
213132,Hampton Inn & Suites by Hilton Rockville Centre,125 Merrick Rd,Rockville Centre,NY,11570,40.65771,-73.65263,2.5,209.37,179.37
234347,Rockville Centre Inn,415 Ocean Avenue,Rockville Centre,NY,11570,40.65615,-73.65754,2,140.38,139.38
478329,Hampton Inn Rome,1352 Floyd Avenue,Rome,NY,13441,43.2226,-75.41947,2.5,169.0299,139.0244
268734,Wingate By Wyndham Rome,90 Dart Cir,Rome,NY,13441,43.20966,-75.41337,2.5,130.0068,129.0068
127999,Quality Inn Rome,200 S James St,Rome,NY,13440,43.20877,-75.45959,2.5,99.995,89.9945
513308,Inn At The Beeches,"7900 Turin Road, Rt 26",Rome,NY,13440,43.24422,-75.45662,3.5,135.0077,105.0061
683337,Red Carpet Inn Rome,799 Lawrence St,Rome,NY,13440,43.19613,-75.45448,2.5,0,0
215728,Hilton Garden Inn Islip,3485 Veterans Memorial Hwy,Ronkonkoma,NY,11779,40.78711,-73.12312,3,120.21,115.21
199979,Courtyard by Marriott Long Island MacArthur Airport,5000 Express Dr S,Ronkonkoma,NY,11779,40.81358,-73.1028,3,194.0094,169.019
130097,Rodeway Inn Macarthur Airport,3055 Veterans Memorial Hwy,Ronkonkoma,NY,11779,40.78832,-73.1385,2,129.21,109.2
415534,The 1850 House Inn and Tavern,435 Main Street,Rosendale,NY,12472,41.84384,-74.08385,2.5,170.47,169.47
131922,The Roslyn Hotel,1221 Old Northern Blvd,Roslyn,NY,11576,40.80104,-73.65231,3.5,518.1,398
266831,Holiday Inn Express Roslyn - Manhasset Area,1053 Northern Boulevard,Roslyn,NY,11576,40.7983,-73.66413,2.5,149,129
664075,Hilton Garden Inn Roslyn,3 Harbor Park Drive,Roslyn,NY,11050,40.80783,-73.65685,3,230.35,229.35
138152,Courtyard by Marriott Rye,631 Midland Ave,Rye,NY,10580,40.98925,-73.67127,3,189.37,135.37
126894,Doral Arrowwood,975 Anderson Hill Rd,Rye Brook,NY,10573,41.04233,-73.68689,4,179.39,139.39
112928,Hilton Westchester,699 Westchester Ave,Rye Brook,NY,10573,41.00834,-73.69043,3.5,184.1514,109.0898
643617,Goodfellos Suites,202 West Main Street,Sackets Harbor,NY,13685,43.94741,-76.12043,2.5,280.7209,95.245
208515,Holiday Inn Express & Suites Salamanca,779 Broad St,Salamanca,NY,14779,42.15934,-78.74403,2.5,120.3,91.3
276048,Seneca Allegany Resort & Casino,777 Seneca Allegany Blvd,Salamanca,NY,14779,42.15301,-78.74631,3.5,325.4,175.4
408642,Caldwell House Bed & Breakfast,25 Orrs Mills Road,Salisbury Mills,NY,12577,41.43147,-74.1227,3,365.31,215.31
245489,Kiwassa Lake Bed & Breakfast and Cabins,1150 Kiwassa Lake Rd,Saranac Lake,NY,12983,44.28782,-74.15834,3,276.044,275.044
495558,Best Western Mountain Lake Inn,487 Lake Flower Avenue,Saranac Lake,NY,12983,44.31469,-74.11942,2.5,109.0188,99.0099
106579,The Saratoga Hilton,534 Broadway,Saratoga Springs,NY,12866,43.08583,-73.78365,3,330.22,329.22
369500,Saratoga Downtowner,413 Broadway,Saratoga Springs,NY,12866,43.08156,-73.78602,2,91,71
208256,The Inn at Saratoga,231 Broadway,Saratoga Springs,NY,12866,43.07581,-73.78693,3,117,116
202457,Comfort Inn & Suites,17 Old Gick Rd,Saratoga Springs,NY,12866,43.10362,-73.75098,2,181.43,180.43
235766,Best Western Plus Saratoga Springs,3291 S Broadway,Saratoga Springs,NY,12866-6203,43.04328,-73.79067,2.5,213.46,212.46
169917,Hilton Garden Inn Saratoga Springs,125 S Broadway,Saratoga Springs,NY,12866,43.06934,-73.78882,3,449.19,329.15
254042,South Broadway Inn and Spa,120 S Broadway,Saratoga Springs,NY,12866,43.06946,-73.78876,3,129.42,79.42
107973,Holiday Inn Saratoga Springs,232 Broadway,Saratoga Springs,NY,12866,43.07617,-73.78681,3,343.32,342.32
220696,Courtyard by Marriott Saratoga Springs,11 Excelsior Ave,Saratoga Springs,NY,12866,43.08841,-73.77885,3,214,199.01
239421,Residence Inn by Marriott Saratoga Springs,295 Excelsior Ave,Saratoga Springs,NY,12866,43.09466,-73.75485,3,168.9472,142.9543
226135,Union Gables Bed & Breakfast,55 Union Ave,Saratoga Springs,NY,12866,43.0772,-73.77986,3,226.0123,225.0123
226529,Saratoga Farmstead B&B,41 Locust Grove RD,Saratoga Springs,NY,12866,43.09425,-73.82492,3,225.17,175.17
191897,Community Court at Congress Park,248 Broadway,Saratoga Springs,NY,12866,43.07677,-73.78663,2,266.33,265.33
222582,Gideon Putnam Resort And Spa,24 Gideon Putnam Rd,Saratoga Springs,NY,12866,43.05784,-73.79818,4,199,119
484589,Embassy Suites Saratoga Springs,86 Congress St,Saratoga Springs,NY,12866,43.07926,-73.78991,3.5,169.39,149.39
576691,Saratoga Casino Hotel,342 Jefferson St,Saratoga Springs,NY,12866,43.06172,-73.77864,4,255.15,135.15
675707,The Inn At Five Points,102 Lincoln Ave,Saratoga Springs,NY,12866,43.07364,-73.78087,3.5,0,0
137901,Comfort Inn Saugerties,2790 Route 32,Saugerties,NY,12477,42.08946,-73.97344,2.5,145.41,130.41
108793,Howard Johnson Inn - Saugerties,2764 Route 32,Saugerties,NY,12477,42.08768,-73.97406,2,101.0378,100.0378
552351,Diamond Mills Hotel & Tavern,25 South Partition Street,Saugerties,NY,12477,42.07312,-73.95088,3.5,275.42,250.42
445579,The Inn at Tamayo,89 Partition Street,Saugerties,NY,12477,42.07722,-73.95214,3,171.41,170.41
107974,DoubleTree by Hilton Hotel Schenectady,100 Nott Terrace,Schenectady,NY,12308,42.81193,-73.93555,3.5,219.37,152.37
120801,Days Inn Schenectady,167 Nott Terrace,Schenectady,NY,12308,42.81189,-73.93557,2,155.44,71.96
219452,Quality Inn,2788 Hamburg Street,Schenectady,NY,12303,42.77245,-73.93658,2.5,99.48,99
255299,Hampton Inn Schenectady,450 State St,Schenectady,NY,12305,42.81219,-73.94084,2.5,170.33,169.33
